FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e4,Mount Phillips,"Phillips, Mount",114110,,Mountain,"A high summit, standing westward of Mt Lubbock, in northern Victoria Land. Discovered in January 1841 by Ross, who named this peak for Professor John Phillips, Assistant Secretary of the British Association for the Advancement of Science.",NZL,-73.0167,167.25,POINT (167.25 -73.016667),11219,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e5,Pillar,Pillar,114111,,,"A high pillar formed by an exposed plug of a local crater at Cape Barne on Ross Island. Named by the members of the BAE, 1910-13.",NZL,-77.5833,166.2167,POINT (166.216667 -77.583333),11260,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e6,Pillow Saddle,Pillow Saddle,114112,,Saddle,"Saddle on Hobbs Ridge 3 km east of Hobbs Peak. Uncommon, metamorphosed pillow lavas crop out in the saddle.",NZL,-77.8833,164.0167,POINT (164.016667 -77.883333),11262,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e7,Pilot Glacier,Pilot Glacier,114113,,Glacier,"A steep and short tributary glacier, 8 miles long, flowing to the Aviator Glacier from the north side. Named by the Northern Party of the NZGSAE, 1962-63, for service rendered by pilots of VX6 and to be in keeping with Aviator Glacier.",NZL,-73.3833,165.05,POINT (165.05 -73.383333),11266,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e8,The Pimple,"Pimple, The",114114,3100,,"A cone-shaped peak, about 3100m high, standing approximately midway between Mt Lister and Camels Hump in the Royal Society Range in Victoria Land. Discovered and named by the NAE, 1901-04.",NZL,-77.9833,162.6667,POINT (162.666667 -77.983333),11272,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11e9,Pinnacle Gap,Pinnacle Gap,114115,,Pass,"A gap between Pain and Tobin Buttes that is readily identified by a high rock pinnacle on the northern ridge overlooking the gap. Named by the Northern Party of the NZGSAE, 1962-63.",NZL,-73.25,163,POINT (163 -73.25),11296,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ea,Pipecleaner Glacier,Pipecleaner Glacier,114116,,Glacier,"A glacier formed by the coalescence of numerous small alpine glaciers on the east side of Mt Huggins. Together with the Glimpse Glacier it joins the Radian Glacier where that stream meets the north arm of Dismal Ridge. Its surface is marked by innumerable bands of moraine reminiscent of pipecleaners. Named by the VUWAE, 1960-61.",NZL,-78.2333,162.85,POINT (162.85 -78.233333),11310,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11eb,Pitkevitch Glacier,Pitkevitch Glacier,114117,,Glacier,"Steep glacier in the Admiralty Mountains, which flows north-east and terminates at the coast in Anderson Icefalls west of Robertson Bay. Named by the US ACAN for Staff Sergeant Leonard M Pitkevitch, USAF, who perished in C-124 Globemaster crash in this vicinity in 1958.",NZL,-71.3833,168.8667,POINT (168.866667 -71.383333),11324,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ec,Pivot Peak,Pivot Peak,114118,,Peak,"A prominent conical peak at the north-east corner of the Skelton Névé, on the east side of the main stream of the Ferrar Glacier where it leaves the Skelton. The Northern Survey Party of the NZTAE, 1956-58, established a survey station on its summit on 21 January 1958. They gave it this name because the peak by its appearance and location is the focal point of the topography in that area.",NZL,-78.0333,161.0167,POINT (161.016667 -78.033333),11331,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ed,Plane Table Glacier,Plane Table Glacier,114119,,Glacier,Named in association with Plane Table.,NZL,-77.5667,161.4833,POINT (161.483333 -77.566667),16742,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ee,Plata Glacier,Plata Glacier,114120,,Glacier,An important access route between Jutland and Pearl Harbout Glaciers. Named after the Battle of the River Platte. 1939.,NZL,-72.1167,166.1667,POINT (166.166667 -72.116667),11344,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ef,Platform Spur,Platform Spur,114121,,Spur,4.5km SE of Table Mountain.,NZL,-77.9833,162.1667,POINT (162.166667 -77.983333),11349,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f0,Platypus Ridge,Platypus Ridge,114122,,Ridge,"An ice-coverd ridge, about ten miles long on the Western side of the Lillie Glacier, near the coast. Its position was fixed by S L Kirkby, surveyor with the ANARE on 19-20 February 1962. Named by ANRAE after the Australian natuve animal.",NZL,-70.7,163.7167,POINT (163.716667 -70.7),11353,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f1,The Pleiades,"Pleiades, The",114123,,,"A group of several extinct volcanoes in a cluster overlooking the Mariner Glacier from the south. Named from the cluster of small stars in Taurus by the Northern Party of the NZGSAE, 1962-63.",NZL,-72.7,165.5333,POINT (165.533333 -72.7),11357,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f2,Plum Bob Point,Plum Bob Point,114124,,Point,"A tapering rock point, 4 mi NE of Knobhead, marking the NE extremity of Quartermain Mountains, Victoria Land, and the point of apposition of the east-flowing Taylor Glacier and Ferrar Glacier. The name is one of a group in the area associated with surveying applied in 1993 by the NZGB.",NZL,-77.8667,161.7333,POINT (161.733333 -77.866667),11373,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f3,Plummet Glacier,Plummet Glacier,114125,,Glacier,"The westernmost glacier on the N side of Kukri Hills, flowing N to Taylor Glacier, in Victoria Land. The name is one of a group in the area associated with surveying applied in 1993 by NZGB. The name refers to a plummet, or plumb bob.",NZL,-77.7833,161.9,POINT (161.9 -77.783333),11375,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f4,Plunket Point,Plunket Point,114126,,Point,"A long, narrow, rock ridge at the northern end of the Dominion Range at the confluence of the Beardmore and Mill Glaciers. Discovered in December 1908 by the Southern Polar Party of the BAE, 1907-09. It was named for Lord Plunket, at that time Governor of New Zealand.",NZL,-85.0833,167.1,POINT (167.1 -85.083333),11377,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f5,The Podium,"Podium, The",114127,,,"A high, flat ice-covered bluff, 1 mile in extent, which projects at the south end of the Worcester Range and surmounts the ice-filled embayment between Cape Teall and Cape Timberlake. So named by the US ACAN because of its position in relation to nearby features and its resemblance to a podium.",NZL,-78.9333,161.15,POINT (161.15 -78.933333),11386,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f6,Point Disappointment,"Disappointment, Point",114128,,Point,"A point at the foot of the Kar Plateau, south of Dreikanter Head, in Granite Harbour. Named by the Granite Harbour Geological Party, led by Taylor, of the BAE, 1910-13.",NZL,-76.9167,162.6167,POINT (162.616667 -76.916667),11399,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f7,Polar Sea Cape,Polar Sea Cape,114129,,Cape,"A rock cape that forms the W extremity of Coulman Island in NW Ross Sea. Named in 1998 by US-ACAN after USCGC Polar Sea, an icebreaker in support of USARP activities in the Ross, Amundsen, and Bellingshausen Seas, and other Antarctic coastal areas during 11 seasons, 1980 - 1997. The cape lies in proximity to Cape Polar Star (q.v.) and Glacier Strait (q.v.), two features named earlier for American icebreakers.",NZL,-73.5333,169.45,POINT (169.45 -73.533333),16743,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f8,Polaris Peak,Polaris Peak,114130,,Peak,"A rounded peak about 5 miles SSW of Mt Roth, in the Gabbro Hills. Named by the Southern Party NZGSAE, 1963-64, because members of the party drove a Polaris (brand) motor toboggan to the summit.",NZL,-84.65,-172.6667,POINT (-172.66667 -84.65),11420,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11f9,Pond Peak,Pond Peak,114131,1400,Peak,"Conspicuous ice-free peak, 1400m at the south side of the mouth of Baldwin Valley. Named by the US ACAN for Chief Electronic Technician James D Pond, USN, who was in charge of repair and maintenance of all electronic equipment at McMurdo Station, 1962-63.",NZL,-77.3167,162.4,POINT (162.4 -77.316667),11459,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11fa,Ponder Peak,Ponder Peak,114132,,Peak,Named for Frank Ponder (architect) who designed Scott Base for the IGY/TAE. Created a base that served NZ for over 30yrs.,NZL,-77.4833,162.7667,POINT (162.766667 -77.483333),16883,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11fb,Pontes Ridge,Pontes Ridge,114133,,Ridge,,NZL,-80.1333,156.4,POINT (156.4 -80.133333),11463,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11fc,Ponting Cliff,Ponting Cliff,114134,,Cliff,"A steep cliff, 463m high, lying eastward of Dennistoun Glacier on the north coast of Victoria Land. First charted in 1911 by the Northern Party, led by Campbell, of the BAE, 1910-13. Named for Herbert G Ponting, photographer with the expedition.",NZL,-71.2,168.35,POINT (168.35 -71.2),11464,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11fd,Pony Lake,Pony Lake,114135,,Water body,"A small lake near Flagstaff Point at Cape Royds on Ross Island. The BAE, 1907-09, had their ponies tethered nearby, hence the name.",NZL,-77.55,166.15,POINT (166.15 -77.55),11466,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11fe,Lake Porkchop,"Porkchop, Lake",114136,,Water body,"A morainal lake near the middle of Roaring Valley, having the shape identical to that of a pork chop. Given this descriptive name by the VUWAE, 1960-61.",NZL,-78.2667,163.1333,POINT (163.133333 -78.266667),11477,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_11ff,Poseidon Pond,Poseidon Pond,114137,,Water body,"Named after the Greek God of the Sea, whose mythological home was Mt Olympus. Consistent with the use of Greek mythology in the Olympus Range.",NZL,-77.45,162.1833,POINT (162.183333 -77.45),16884,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1200,Posey Range,Posey Range,114138,,Range,"Range 15 miles long at the west side of Lillie glacier opposite the north part of Everett Range. Named by the US ACAN for Julian W Posey, meteorologist, station scientific leader, Pole Station, winter party, 1959.",NZL,-71.2,164,POINT (164 -71.2),11503,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1201,Possession Islands,Possession Islands,114139,,Island,"A group of nine islands and islets lying in the western part of the Ross Sea, about 4 miles off the north-eastern coast of Victoria Land and southward of Cape McCormick. The group extends north and south a distance of about 10 miles and they vary in size from 3 miles in length to mere pillars of rock. The north-western island, named Svend Foyn Island, is the largest and is about 3 miles long, and is low and bare. James Ross Island, the middle large island is high with vertical sides, and the southernmost island, is named Heftye's Island. The group was named by Ross in commemmoration of the planting of the British flag and taking possession in the name of the British Sovereign on 12 January 1841. He landed on a small rocky beach on Svend Foyn Island. Other landings have been made by Borchgrevink in 1895 and 1899, and by Colbeck in 1903. Bull named the individual islands in 1895.",NZL,-71.9333,171.1667,POINT (171.166667 -71.933333),11505,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1202,Post Office Hill,Post Office Hill,114140,400,Hill,"A prominent hill, 400m high, overlooking the Adelie Penguin rookery at Cape Crozier, Ross Island, and approximately four miles north-east of The Knoll, and half a mile inland from the coast. A survey station was established in the 1958-59 season by the NZGSAE. Named because the ""Discovery"" left messages attached to a pole in a cairn of rocks in the rookery, for the relief ship ""Morning"". The hill is dome-shaped and resembles the old type of post office box. Name suggested by Mr E B Fitzgerald of the NZGASE, 1958-59.",NZL,-77.4667,169.2333,POINT (169.233333 -77.466667),11508,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1203,Potter Glacier,Potter Glacier,114141,,Glacier,"A glacier about 12 miles in length and 2 miles wide between Mt Huggins and Mt Kempe flowing generally south westward into the Skelton Glacier. Named in 1963 by ACAN fro Lieut-commander Edgar A Potter, USN.",NZL,-78.3833,162.2,POINT (162.2 -78.383333),11522,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1204,Poutini Peak,Poutini Peak,114142,,Peak,Peak at north end of Chancellor Ridge. Poutini is the guardian taniwha of the essence of N.Z. greenstone.,NZL,-78.15,163.1,POINT (163.1 -78.15),11537,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1205,Pram Point,Pram Point,114143,,Point,"A low rounded point, projecting from the south-eastern side of Hut Point Peninsula, about 1 1/2 miles north-east of Cape Armitage on Ross Island. Discovered by the NAE, 1901-04, which so named it because it was necessary to use a pram, a Norwegian-type dinghy, in the open water adjacent to the point when travelling between the southern end of Hut Point Peninsula and the Ross Ice Shelf. Chosen by Sir Edmund Hillary as the site for Scott Base, the base camp of the New Zealand Party of the TAE, 1956-58.",NZL,-77.85,166.75,POINT (166.75 -77.85),11554,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1206,Pram Point Bay,Pram Point Bay,114144,,Bay,"The bay near Pram Point. Named by the BAE, 1911-13.",NZL,-77.8333,166.7333,POINT (166.733333 -77.833333),11555,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1207,Mount Pratt,"Pratt, Mount",114145,2700,Mountain,"The northernmost nunatak in the Grosvenor Mountains with an elevation of 2700 metres and lying 20 miles west of the head of the Shacklton Glacier. Named for Thomas B Pratt, American financier and contributor to the 1929-30 expedition led by Rear-Admiral Richard E Byrd, who bestowed the name.",NZL,-85.4,176.6833,POINT (176.683333 -85.4),11558,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1208,Prebble Glacier,Prebble Glacier,114146,,Glacier,"A small glacier providing access to Mt Falla in the Queen Alexandra Range from the top of the Bowden Névé. Named by the Northern Party of the NZGSAE, 1961-62, for Michael Prebble, of the base support party who assisted the party with preparations and training.",NZL,-84.2667,164.5,POINT (164.5 -84.266667),11560,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1209,Pressure Bay,Pressure Bay,114147,,Bay,"A small arm in the western side of Robertson Bay, lying between Cape Wood and Birthday Point, along the north coast of Victoria Land. Charted and named in 1911 by the Northern Party, led by Campbell, of the BAE, 1910-13. The Northern Party experienced great difficulty in sledging across the pressure ice fringing the shore of Robertson Bay. This pressure was caused by the Shipley Glacier descending to the sea-ice.",NZL,-71.4167,169.3333,POINT (169.333333 -71.416667),11574,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_120a,Prestrud Inlet,Prestrud Inlet,114148,,Inlet,"A re-entrant in the south side of King Edward VII Land at the north-eastern corner of the Ross Ice Shelf. Named by the US Antarctic Service Expedition, 1939-41, in honour of Lieutenant K Prestrud, leader of the Eastern Sledge Party of Amunsden's expedition, who first traversed this region in 1911.",NZL,-78.3,-156,POINT (-156 -78.3),11579,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_120b,Mount Prestrud,"Prestrud, Mount",114149,3261,Mountain,"One of a group of low-lying peaks barely protruding through the ice-cap covering the South Polar Plateau, rising to a height of about 3261m, about 25 miles south-west of the Thorvald Nilsen Mountains in the Queen Maud Range. Discovered by Amundsen in November 1911 on his journey to the South Pole and named by him for Lieutenant K Prestrud, first officer on the expedition ship Fram and leader of the Eastern Sledge Party of the expedition.",NZL,-86.5667,-165.1167,POINT (-165.11667 -86.566667),11580,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_120c,Priestley Glacier,Priestley Glacier,114150,,Glacier,"A large valley glacier, about 2 1/2 miles wide, flowing from the interior highland south-east of Mt Baxter in a south-easterly direction to the northern end of the Nansen Sheet, on the east coast of Victoria Land. First explored by the Northern Party, led by Campbell, of the BAE, 1910-13, and named for Raymond (later Sir Raymond) E Priestley, geologist with the Northern Party.",NZL,-74.3333,163.3667,POINT (163.366667 -74.333333),11594,New Zealand,554
